article,highlights,id
"Irbil, Iraq (CNN)ISIS claimed it controlled part of Iraq's largest oil refinery Sunday, posting images online that purported to show the storming of the facility, fierce clashes and plumes of smoke rising above the contested site. The group said it launched an assault on the Baiji oil refinery late Saturday. By Sunday, ISIS said its fighters were inside the refinery and controlled several buildings, but Iraqi government security officials denied that claim and insisted Iraqi forces remain in full control. CNN couldn't independently verify ISIS' claim. It wouldn't be the first time that militants and Iraqi forces have battled over the refinery, a key strategic resource that has long been a lucrative target because the facility refines much of the fuel used by Iraqis domestically. If an attack damaged oil fields or machinery, it could have a significant impact. The refinery is just 40 kilometers (25 miles) from the northern Iraqi city of Tikrit, which Iraqi forces and Shiite militias wrested from ISIS less than two weeks ago. CNN's Jennifer Deaton and Catherine E. Shoichet contributed to this report.","ISIS says it controls several buildings at the Baiji oil refinery .
Iraqi government security officials say Iraqi forces remain in full control .
The refinery, Iraq's largest, has long been a lucrative target for militants .",5493b9481b00e8ca9d83320d00abe09266bbeaef
"(CNN)Getting caught napping on the job is never good.  Getting caught napping on the job in the cargo hold of a plane takes it to a whole different level. Alaska Airlines Flight 448 was just barely on its way to Los Angeles from Seattle-Tacoma International Airport on Monday afternoon when the pilot reported hearing unusual banging from the cargo hold. ""There could be a person in there so we're going to come back around,"" he told air traffic control. The banging in the cargo hold did come from a person and he turned out to be a ramp agent from Menzies Aviation, a contractor for Alaska Airlines that handles loading the luggage, the airline said.  The man told authorities he had fallen asleep. It appears he was never in any danger. The cargo hold is pressurized and temperature controlled, the airline said. The plane was also only in the air for 14 minutes. The passengers knew something wasn't right, almost as soon as the plane took off. ""All of a sudden we heard all this pounding underneath the plane and we thought there was something wrong with the landing gear,"" Robert Higgins told CNN affiliate KABC. The pounding grew louder. ""At that point, we started hearing yelling, screams for help, very, very faint,"" Jamie Davis said.  ""That's when we notified the flight attendant that there was somebody underneath us."" As the banging continued, a federal air marshal sprang into action. ""At some point, the marshal kind of made himself known,"" said Troi Ge.  ""He started banging back, and he yelled really loud and said, 'We're getting ready to land, hold on to something.'"" The emergency landing spooked the folks aboard Flight 448. Affiliate KOMO spoke to Marty Collins, another one of the passengers. ""We just took off for L.A. regular and then ... about five minutes into the flight the captain came on and said we were going back and we'd land within five to seven minutes, and we did,"" Collins said. ""When we landed was when all the trucks and the police and the fire trucks surrounded the plane."" ""I think it's scary and really unsafe, too,"" Chelsie Nieto told affiliate KCPQ. ""Because what if it's someone who could have been a terrorist?"" The ramp agent appeared to be in OK after the ordeal. He was taken to an area hospital as a precaution, the airline said. He passed a drug test and was discharged. The employee started work at 5 a.m. and his shift was scheduled to end at 2:30 p.m., just before the flight departed. ""During a pre-departure huddle, the team lead noticed the employee was missing. The team lead called into the cargo hold for the employee and called and texted the employee's cell phone, but did not receive an answer. His co-workers believed he finished his shift and went home,"" the airline's blog said. Alaska Airlines said it's investigating.  The man had been on a four-person team loading baggage onto the flight. All ramp employees have security badges, and undergo full criminal background checks before being hired, according to the airline. After the delay, the flight with 170 passengers and six crew members on board made it to Los Angeles early Monday evening. CNN's Greg Morrison contributed to this report.","Ramp agent tells authorities he fell asleep in cargo hold, Alaska Airlines says .
The cargo hold is pressurized and temperature controlled .",837970f6b544e927c6fe2261a81f74f8313f2bdf
"(CNN)One year after it was perpetrated, the kidnapping of nearly 300 schoolgirls by a jihadist group in Nigeria remains a crime almost too horrifying to comprehend: Hundreds of teenaged girls, just finishing school, destined perhaps for significant achievement -- kidnapped, never to be seen again. ""This crime has rightly caused outrage both in Nigeria and across the world,"" the country's President-elect, Muhammadu Buhari, said Tuesday in marking the anniversary. ""Today is a time to reflect on the pain and suffering of the victims, their friends and families. Our thoughts and prayers, and that of the whole Nigerian nation, are with you today."" The girls were abducted on the night of April 14-15, 2014, in the town of Chibok, in northeastern Nigeria, about a two-hour drive from the border with Cameroon. The Government Girls Secondary School had been closed for a month because of the danger posed by Boko Haram militants, who are opposed to Western education, particularly for girls. But students from several schools had been called in to take a final exam in physics. The militants stormed the school, arriving in a convoy of trucks and buses and engaging in a gun battle with school security guards. Then they forced the girls from their dormitories, loaded them into trucks and drove them into the forest. Most have never been seen since, except in a photograph in which they sat on the ground in a semi-circle, clad in Islamic dress. They were between 16 and 18 years old. Police said the militants kidnapped 276 girls in all. About 50 managed to escape soon after they were abducted. Those who did not, it is feared, may have been raped, brutalized, enslaved and forced to convert to Islam. Their parents were stricken with grief. The world was appalled. On Twitter, a hashtag began trending and spread around the world: #BringBackOurGirls. On Tuesday, Malala Yousafzai, the 17-year-old Pakistani girl who was shot in the face for speaking out in favor of girls' education, sent a message to the kidnapped girls. ""I am one of the millions of people around the world who keep you and your families foremost in our thoughts and prayers,"" she wrote. ""We cannot imagine the full extent of the horrors you have endured. But please know this: We will never forget you."" One year later, a few things have changed. Each of the missing girls has had a birthday in captivity. Each is now a year older. Nigeria's current president, Goodluck Jonathan, was defeated in his campaign for re-election, in part, it is thought, because he failed to effectively combat Boko Haram. Buhari, the incoming president, has pledged an aggressive effort to wipe out the group. But much remains unchanged, as well. Boko Haram still controls swathes of northeastern Nigeria. According to UNICEF, 800,000 children have been forced to flee their homes because of the conflict between the Nigerian military, civilian self-defense groups, and Boko Haram. Amnesty International says women and children continue to be abducted. And it says Boko Haram continues to kill in large numbers. Beyond that, more than 200 schoolgirls who had gathered one year ago to take their science exam are still missing.  Their families are still bereft. And Tuesday on Twitter, a hashtag was still trending: #BringBackOurGirls.","Nigeria's President-elect sends nation's prayers to families of girls .
World still expresses hope that the girls will return .
Boko Haram controls a portion of northeastern Nigeria .",b882ed05925f8879660ec4f9efdcded1d5e45561
"(CNN)A hooded angel with black wings appeared on Tuesday near the spot where Walter Scott was shot and killed by a police officer in North Charleston, South Carolina, on Saturday. Since then, it's been taken up as an icon of the Black Lives Matter movement. When protesters held the winged figure at a Wednesday morning rally outside North Charleston's City Hall, the artwork was widely photographed. Creator Phillip Hyman grew up in the neighborhood where Scott, an unarmed black man, was shot in the back several times by a white police officer on Saturday. Hyman now lives in another part of the city and couldn't stop thinking about it. He woke up about 3 a.m. a couple of days after Scott was killed and began searching for materials. ""Art is really about that moment. I just couldn't take it any longer,"" he said. Hyman dug into the trash and found a piece of wood that was the perfect size. Then he picked up a can of black house paint and started making the reclaimed wood into a work of art. The 56-year-old said he crafted the artwork as a way of mourning with the family. ""That's who all this should really be about, not about the propaganda and making it your own story,"" said Hyman, who talks quickly and passionately about his subject material. ""Shooting him in the back and just the indignity of it all."" The figure, painted black in mourning for the family, has wings because it's going to heaven, Hyman said. The man depicted in Hyman's piece is dressed in a hooded sweatsuit, though that's not what Scott was wearing when he was killed. Hyman said he prefers not to say too much about who the black angel figure is. People can look at the art and make their own interpretations, he said. ""It's a statement of where we are in America today. It's relevant in Charleston, Ferguson, Florida, anywhere now."" After Hyman put the piece up on Tuesday near where Scott was killed, he got a call from a local protester with the Black Lives Matter movement, which has staged protests around the country in the wake of high-profile deaths at the hands of police. The group asked for permission to use his artwork in its demonstrations at the North Charleston City Hall. Hyman was happy to oblige. Each day, the protesters call Hyman and he either carries the angel-winged artwork to the protest, or the protesters come over to his home to pick it up. ""It's taken a life of its own, so I'm letting it do what it's supposed to do now,"" he said. Freelance photographer Joel Woodhall spotted the artwork and wondered where it came from. Woodhall, who lives in nearby Charleston, said the artwork made him feel sorrow for a life ended too soon. ""It was very emotionally moving. It's beautiful,"" he told CNN. This isn't the first time Hyman has used artwork to effect change: He restored a local theater to its former glory. He commemorated Martin Luther King Jr.'s birthday by painting a mural in a bad neighborhood that needed light. Hyman's wife, Kay, says her husband always paints from the heart. ""To see this recognized, he just goes into tears because it's very special to him.""","The Walter Scott shooting inspired a local artist to create artwork .
Phillip Hyman crafted the angel-winged artwork in the middle of the night .
Protesters from the Black Lives Matter movement have started using it as his symbol .",5231a93ff48e3dcdc22ea9df981237c26a474714
"(CNN)For more than four days, police say, a 21-year-old quadriplegic with cerebral palsy was left lying in the woods of Philadelphia's Cobbs Creek Park with only a blanket and a Bible. The person responsible is the man's mother, who on Sunday faced a host of charges after allegedly abandoning her son and catching a bus to Maryland to see her boyfriend, said Philadelphia police Lt. John Walker. Low temperatures reached the mid-30s during the week, and rain was reported in the area Wednesday and Thursday. The man is unable to communicate how he came to be in the park, but Walker told reporters that the man's mother, whom he did not identify for CNN, left him there Monday morning. ""Sometime at 11 a.m., the mother went to visit her boyfriend down in Maryland, over in Montgomery County, and we believe she placed the child into Cobbs Creeks Park,"" Walker said at a news conference. Walker told CNN the man was transported to Presbyterian Hospital, but CNN affiliates reported he was being treated at The Children's Hospital of Philadelphia. He suffered eye problems, dehydration, malnutrition and a cut to the back that has raised infection concerns, the lieutenant told reporters. ""This kid's obviously a fighter,"" Walker said during a Saturday news conference. ""It's just unbelievable how we found him out there last night. To see that kid laying there, it's heartbreaking to see another human, especially a mother, can treat someone like that."" Officials at Philadelphia's School of the Future, which the man attends, became concerned when he didn't show up for classes and tried to contact his mother but eventually reached an aunt, CNN affiliate WPVI reported. When police tracked down the mother, she told them her son was with her, Walker said. ""She indicated to both family members and the police officers that the child was with her down with her boyfriend in Maryland,"" he said. The boyfriend was not aware of what happened, Walker told CNN affiliate KYW-TV. The mother now stands charged with aggravated assault, simple assault, reckless endangerment of another person, neglect of a care-dependent person, unlawful restraint, kidnapping and false imprisonment, the station reported. Walker told reporters she bore ""clear criminal liability in this case."" Maryland police took her into custody on Sunday, and she will face the charges in Philadelphia following an extradition hearing, WPVI reported. There was no reason for the man to suffer, Walker told philly.com, because the mother had sisters willing to take care of him. Two of his aunts, who have tried to obtain guardianship of him, were staying with him at the hospital, police told the website. The mother has another child, a 16-year-old, who is also being taken care of by family members, WPVI reported. The mother's arrest was only the beginning of the investigation, Walker told reporters. Authorities are interested in learning more about ""how this kid was cared for, and what actions were taken and providing of services by different agencies."" CNN's Carma Hassan contributed to this report.","Temperatures dipped into the mid-30s during 4 days man lay in woods of Philadelphia park .
Mom told police son was with her in Maryland, but he was found Friday with blanket, Bible .
Victim being treated for malnutrition, dehydration; mother faces host of charges after extradition .",da9588f556b1c3575e7ad2109967fa3156699813
"(CNN)What would you do if a complete stranger asked you for $100, or offered you an apple in a parking lot without explanation? These are only two of the 100 challenges Chinese-born, American-based Jia Jiang put himself up to when he decided to blog about ""100 Days of Rejection"", a project he launched after he quit his comfortable six-figure job to follow his dreams of being an entrepreneur at the age of 30, just weeks before his first child was born. After his tech start-up was declined investment, Jiang decided to confront his fear of rejection head-on. This led to his writing his book called Rejection Proof, part self-help and part motivational/autobiography, which is being released this week. Famously, in 2012 on his third day of the project, Jiang asked Austin, Texas, Krispy Kreme manager (Jackie Braun) to make him five interlinked donuts to mimic the Olympic symbol. To his surprise, she rose to the challenge and his rejection request faltered. He shared his video and it went viral on Reddit. Before long, Jiang (and Braun) were invited on talk shows and Jiang was being asked to speak at events across the US. Jiang was even offered jobs as his project continued and his fame grew. That wasn't the goal of the project though. ""I'm really just a person trying to overcome my own fears,"" explained Jiang. The project started out to help ""fix my own problems, and now I'm helping others fix theirs,"" he said. ""The fear of rejection really holds people back. I'm trying to demystify the idea of rejection."" Jiang, who as a child dreamed of being Bill Gates and has been viewed 7 million times on YouTube, has found his entrepreneurial dream in a different role for the moment. ""My goal is to turn rejection into opportunity. I always thought it was something to run away from, but if we can embrace it, we can turn it into a lot more than an obstacle."" 8 top tips in making rejection work for you: . 1 - The fear of rejection holds us back a lot more than actual rejection. By putting ourselves out there, the world will usually open itself up to you. Though the world can seem cruel and cold, actually humans have a hard time saying no. So open yourself up, don't be afraid to ask for something. If you fail, remember it's not about you. 2 -  Rejection is more or less a numbers game. Sometimes the most far-fetched idea gets a yes. If you talk to enough people, somebody will say yes to you. J.K. Rowling went through 12 rejections to get her yes for Harry Potter and the Philosopher's Stone. 3 - You cannot use rejection to measure the merit of an idea. Sometimes if you really want to change the world, getting rejection is a must. Rejection is a human interaction with two sides. It often says more about the rejector than the rejectee, and should never be used as the universal truth and sole judgment of merit. 4 - Don't run away after a no. The most common thing we do when we're rejected is we want to run because rejection is painful - you're hurt, angry and you lose confidence. But actually if we know how to handle it, we can often minimize the chance of rejection. Be confident, engaging, collaborate. I used all of these traits to maximise getting a yes. 5 - Ask why? When you get rejected you have to find out why. Then spend time to find solutions to solve that why. Sometimes through this process you learn there is something else you can ask for. Ask for an intermediate position rather than the top position. 6 - Set a number of how many no's you can take. In his book, Jiang helps his wife set out to get her dream job at Google. He tells her that instead of thinking about getting a job, she needs to prepare herself for how many no's she can take.  In the end, she was offered a job at Google. 7 - Be invincible. By the end of his project, Jiang said he felt he could ask anything from anyone and not have the pain of rejection. It was a gradual process - gradually my comfort zone expanded. It's like a muscle, I could become stronger and stronger. 8 - Stand tall and remember rejection is an opinion. People are who they are. A lot of people will reject you because of their mood, their education, their upbringing, and you can't change who they are. But you can stand confidently. Innate confidence comes across. How missing sleep can damage your IQ . The surprising benefits of doing nothing . 7 habits of highly ineffective people .","One man's entrepreneurial quest turned into unexpected success .
""100 Days of Rejection"" took Jiang out of his comfort zone .
It's the fear of rejection, more than rejection itself, which holds us back .",bbe26fc38175793719dd50c23605f1c96c579b08
"(CNN)It was like a scene out of ""Make Way for Ducklings"" on Tuesday on a rainy street in Washington. CNN Situation Room correspondent Brian Todd and photojournalist Khalil Abdallah were on their way to interview a legal analyst on L Street NW when they happened on a brood of baby ducks causing a stir. Abdallah reports the ducklings and their mom had crossed heavily trafficked street, and some restaurant patrons stopped on the sidewalk to corral them. A man gave up his umbrella for the cause ""while the mom was going crazy."" ""One duckling tried to run back to the street but they caught it in time,"" Abdallah said. The mother duck followed the umbrella while pedestrians stopped cars on L street for them to safely cross the road. The Washington Post reports the pedestrians took the bird family to ""a more enclosed grassy area"" at 16th and L streets NW. (Yes, baby ducks warrant two national news stories.) ""We thought it was an extraordinary situation,"" Todd said. ""You see pigeons, you see squirrels, you see the occasional raccoon in the D.C. area, and ... you  see deer ... We've never seen anything like this in the middle of town.""","Bystanders stopped to rescue a lost brood of ducklings in D.C. Tuesday .
CNN's Brian Todd and Khalil Abdallah paused to capture the scene .",3bfe27dc86f0424787f32deb16df09a902c6a8e6
"(CNN)Police added attempted murder to the list of charges against the mother of a quadriplegic man who was left in the woods for days, Philadelphia police spokeswoman Christine O'Brien said Tuesday. Nyia Parler cannot be extradited to face the charges in Philadelphia until she completes an unspecified ""treatment,"" Maryland police said Monday. When she does arrive, she will be charged with aggravated assault, simple assault, recklessly endangering another person and related offenses, in addition to the attempted murder count, O'Brien said. The Montgomery County (Maryland) Department of Police took Parler, 41, into custody Sunday after Philadelphia police reported that she left her 21-year-old son in the woods while she hopped a bus to see her boyfriend in Maryland. A man walking through the woods found him Friday ""lying in leaves, covered in a blanket with a Bible and a wheelchair nearby,"" Philadelphia police say. Citing federal health care privacy laws, Montgomery County police spokesman Capt. Paul Starks said he could not divulge why Parler was receiving treatment, but he said she had to complete it before she could be extradited. She remained in treatment as of Tuesday morning, Starks told CNN. If she chooses not to challenge her extradition, she will be transported to Philadelphia once the treatment is complete, he said. For more than four days, police say, the quadriplegic man, who also suffers from cerebral palsy, was left lying in the woods of Philadelphia's Cobbs Creek Park. Low temperatures reached the mid-30s during the week, and rain was reported in the area Wednesday and Thursday. The man is unable to communicate how he came to be in the park, but Philadelphia police Lt. John Walker told reporters that the man's mother left him there the morning of April 6. Starks identified the mother as Parler on Monday. ""The mother went to visit her boyfriend down in Maryland, over in Montgomery County, and we believe she placed the child into Cobbs Creeks Park,"" Walker said at a news conference. Walker told CNN the man was transported to Presbyterian Hospital, but CNN affiliates reported he was being treated at The Children's Hospital of Philadelphia. He suffered eye problems, dehydration, malnutrition and a cut to his back that raised infection concerns, the lieutenant told reporters. ""This kid's obviously a fighter,"" Walker said during a Saturday news conference. ""It's just unbelievable how we found him out there last night. To see that kid laying there, it's heartbreaking to see another human, especially a mother, can treat someone like that."" Officials at Philadelphia's School of the Future, which the man attends, became concerned when he didn't show up for classes last week and tried to contact his mother but eventually reached an aunt, Philadelphia police said. ""The aunt was in contact via text message with Nyia throughout the week and when she expressed her concerns about the complainant, Nyia replied, 'We're OK,' which the aunt believed meant that the victim was with Nyia in Maryland,"" according to a police news release. When police tracked down the mother, she told them her son was with her, Walker said. ""She indicated to both family members and the police officers that the child was with her down with her boyfriend in Maryland,"" he said. The boyfriend was not aware of what happened, Walker told CNN affiliate KYW-TV. Walker told reporters she bore ""clear criminal liability in this case."" There was no reason for the man to suffer, Walker told philly.com, because the mother had sisters willing to take care of him. Two of his aunts, who have tried to obtain guardianship of him, were staying with him at the hospital, police told the website. Parler's sister told police that Parler has another child, a 16-year-old. The mother's arrest was only the beginning of the investigation, Walker told reporters. Authorities are interested in learning more about ""how this kid was cared for, and what actions were taken and providing of services by different agencies."" CNN's Chuck Johnston and Carma Hassan contributed to this report.","Philadelphia police add attempted murder to list of charges mom will face .
Mom told police son was with her in Maryland, but he was found Friday alone in woods .
Victim being treated for malnutrition, dehydration; mother faces host of charges after extradition .",f97b9b19e5a90dce0fc0b098f2a7f70ec36445fb
"(CNN)After a Russian fighter jet intercepted a U.S. reconnaissance plane in an ""unsafe and unprofessional manner"" earlier this week, the United States is complaining to Moscow about the incident. On Tuesday, a U.S. RC-135U was flying over the Baltic Sea when it was intercepted by a Russian SU-27 Flanker. The Pentagon said the incident occurred in international airspace north of Poland. The U.S. crew believed the Russian pilot's actions were ""unsafe and unprofessional due to the aggressive maneuvers it performed in close proximity to their aircraft and its high rate of speed,"" Pentagon spokesman Mark Wright said. Russian state news agency Sputnik reported the U.S. plane was flying toward the Russian border with its transponder switched off, according to a Defense Ministry spokesman. Maj. Gen. Igor Konashenkov said the Russian jet flew around the U.S. plane several times to identify it and get its tail number. An official with the U.S. European Command said the claim that the transponder was off was false. Wright said the Pentagon and State Department will ""file the appropriate petition through diplomatic channels"" with Russia. This is not the first time the U.S. has complained about an incident involving a RC-135U and a SU-27.  A year ago, a Russian jet flew within 100 feet of a RC-135U over the Sea of Okhotsk in the western Pacific, according to U.S. officials who called it ""one of the most dangerous close passes in decades."" The Pentagon complained to the Russia military about that incident. Russian and U.S. aircraft often encounter each other, both in Northern Europe as well as the area between the Russian Far East and Alaska. CNN's Steve Brusk and Jamie Crawford contributed to this report.","The incident occurred on April 7 north of Poland in the Baltic Sea .
U.S. says plane was in international airspace .
Russia says it had transponder turned off and was flying toward Russia .",5139ccfabee55ddb83e7937f5802c0a67aee8975
"(CNN)The mother of a quadriplegic man who police say was left in the woods for days cannot be extradited to face charges in Philadelphia until she completes an unspecified ""treatment,"" Maryland police said Monday. The Montgomery County (Maryland) Department of Police took Nyia Parler, 41, into custody Sunday after Philadelphia police reported that she left her 21-year-old son in the woods while she hopped a bus to see her boyfriend in Maryland. A man walking through the woods found him Friday ""lying in leaves, covered in a blanket with a Bible and a wheelchair nearby,"" Philadelphia police say. Citing federal health care privacy laws, Montgomery County police spokesman Capt. Paul Starks said he could not divulge why Parler was receiving treatment, but he said she had to complete it before she could be extradited. She remained in treatment as of Tuesday morning, Starks told CNN. If she chooses not to challenge her extradition, she will be transported to Philadelphia once the treatment is complete, he said. For more than four days, police say, the quadriplegic man, who also suffers from cerebral palsy, was left lying in the woods of Philadelphia's Cobbs Creek Park. Low temperatures reached the mid-30s during the week, and rain was reported in the area Wednesday and Thursday. The man is unable to communicate how he came to be in the park, but Philadelphia police Lt. John Walker told reporters that the man's mother left him there the morning of April 6. Starks identified the mother as Parler on Monday. ""The mother went to visit her boyfriend down in Maryland, over in Montgomery County, and we believe she placed the child into Cobbs Creeks Park,"" Walker said at a news conference. Walker told CNN the man was transported to Presbyterian Hospital, but CNN affiliates reported he was being treated at The Children's Hospital of Philadelphia. He suffered eye problems, dehydration, malnutrition and a cut to his back that raised infection concerns, the lieutenant told reporters. ""This kid's obviously a fighter,"" Walker said during a Saturday news conference. ""It's just unbelievable how we found him out there last night. To see that kid laying there, it's heartbreaking to see another human, especially a mother, can treat someone like that."" Officials at Philadelphia's School of the Future, which the man attends, became concerned when he didn't show up for classes last week and tried to contact his mother but eventually reached an aunt, Philadelphia police said. ""The aunt was in contact via text message with Nyia throughout the week and when she expressed her concerns about the complainant, Nyia replied, 'We're OK,' which the aunt believed meant that the victim was with Nyia in Maryland,"" according to a police news release. When police tracked down the mother, she told them her son was with her, Walker said. ""She indicated to both family members and the police officers that the child was with her down with her boyfriend in Maryland,"" he said. The boyfriend was not aware of what happened, Walker told CNN affiliate KYW-TV. When she arrives in Philadelphia, the mother will stand charged with aggravated assault, simple assault, recklessly endangering another person and related offenses, a Philadelphia police spokeswoman said. Walker told reporters she bore ""clear criminal liability in this case."" There was no reason for the man to suffer, Walker told philly.com, because the mother had sisters willing to take care of him. Two of his aunts, who have tried to obtain guardianship of him, were staying with him at the hospital, police told the website. Parler's sister told police that Parler has another child, a 16-year-old. The mother's arrest was only the beginning of the investigation, Walker told reporters. Authorities are interested in learning more about ""how this kid was cared for, and what actions were taken and providing of services by different agencies."" CNN's Chuck Johnston and Carma Hassan contributed to this report.","Mother must complete ""treatment"" before she can be extradited, Maryland police say .
Mom told police son was with her in Maryland, but he was found Friday alone in woods .
Victim being treated for malnutrition, dehydration; mother faces host of charges after extradition .",0f39feebc34fee03b8c647d1557eb40bb20f4e8b
"(CNN)A new Kansas law banning a common second-term abortion procedure is the first of its kind in the United States. The law, signed by Kansas Gov. Sam Brownback on Tuesday, bans what it describes as ""dismemberment abortion"" and defines as ""knowingly dismembering a living unborn child and extracting such unborn child one piece at a time from the uterus."" Supporters of the measure described it as a groundbreaking step, while opponents warned it was dangerous and among the most restrictive abortion laws in the country. The law does not spell out a specific time frame that limits when an abortion can occur, but it bans the dilation and evacuation abortion procedure commonly used during the second trimester of pregnancy. The law allows for the procedure if ""necessary to protect the life or health of the mother,"" according to a statement on Brownback's website. On Twitter, Brownback, a Republican, said he was proud to sign a law ""protecting life at its most vulnerable stage."" Planned Parenthood Advocates of Kansas and Mid-Missouri sharply criticized the move, which it described as the latest in a series of ""extreme political measures aimed at denying women access to health care and at undermining their decision-making ability."" ""Kansas is now not only the sole state with this atrocious law; it also now has more restrictions on abortion than any state in the U.S.,"" the advocacy group said in a Facebook post. Both sides appear to be prepared to take their battle over such measures to other states -- and to court. Carol Tobias, the president of National Right to Life, said in a statement that the Kansas law was the first of what her organization hopes ""will be many state laws."" ""This law has the power to transform the landscape of abortion policy in the United States,"" she said. Julie Burkhart,  CEO of Wichita-based South Wind Women's Center, said on Twitter that the signing of the law marked a sad day for Kansas and the United States. ""This law puts women at risk and ties doctors' hands,"" she said. ""We'll continue to fight!"" CNN's Sam Stringer contributed to this report.","A new Kansas law bans what it describes as ""dismemberment abortion""
Supporters say it's a groundbreaking step .
Opponents say it's dangerous and politically motivated .",89daa80db49b6e36c1cd0bde9b253ca7fa143811
"(CNN)The first daughter to be married from the hit reality show ""19 Kids and Counting"" has also become the first mother. People magazine reports that Jill (Duggar) Dillard gave birth Monday to a 9-pound, 10-ounce son she and husband Derick have named Israel David. Jill's parents, Jim Bob and Michelle Duggar, posted a video of the new family on their official Facebook page. The baby was a bit tardy, going past his due date by more than a week. Dillard, who is a student midwife, said she gave herself two due dates and was prepared for the wait. ""I have told myself, 'First-time moms often go a week and a half over, so don't get discouraged,' "" she told People. ""When everyone else is asking you, 'When are you going to have that baby?' The baby will come when the baby comes."" Dillard has a ways to go to catch up with her mother. Her super-sized family and their lives have been well-documented on their TLC series, including Jill and Derick's wedding on June 21. Eldest Duggar son Josh is already the father of three children, and his wife, Anna, is expecting their fourth in July.","Dillard was the first of the Duggar daughters to be married .
Her 9-pound, 10-ounce son was overdue .",fcd69b35b0bdae540d8357d0029369ab3cef1363
"(CNN)The killing of an employee at Wayne Community College in Goldsboro, North Carolina, may have been a hate crime, authorities said Tuesday. Investigators are looking into the possibility, said Goldsboro police Sgt. Jeremy Sutton. He did not explain what may have made it a hate crime. The victim -- Ron Lane, whom officials said was a longtime employee and the school's print shop operator -- was white, as is the suspect. Lane's relatives said he was gay, CNN affiliate WNCN reported. The suspect, Kenneth Morgan Stancil III, worked with Lane as part of a work-study program, but was let go from the program in early March due to poor attendance, college President Kay Albertson said Tuesday. On Monday, Stancil walked into the print shop on the third floor of a campus building, aimed a pistol-grip shotgun and fired once, killing Lane, according to Sutton. Stancil has tattoos on his face. Sutton said investigators are looking into whether he is part of a white supremacist gang. He has no previous criminal record, authorities said. Sutton said Stancil fled on a motorcycle after the shooting and ultimately abandoned it in a highway median. Then, Stancil continued on to Daytona, Florida, but authorities don't know how he traveled, Sutton said. He was arrested just after 1 a.m. Tuesday, after he was found sleeping on a beach, about 550 miles (885 kilometers) from Goldsboro. Volusia County Beach Patrol had approached him for violating the city's ordinance against sleeping on the beach. He had a knife, police said. He was taken into custody without incident. Authorities in North Carolina expect to bring him back to face charges. Wayne Community College, a two-year school, has a student population of 3,837, according 2013 figures from the National Center for Education Statistics. Slightly more than half the students are part-time. Crime statistics from the center's website show no killings, assaults, robberies or motor vehicle thefts between 2011 and 2013. There were three arrests for illegal weapons possession in 2012 and three in 2013.","Relatives of Wayne Community College shooting victim say he was gay, local media report .
The suspect had worked for the victim but was let go, college president says .
The suspect, Kenneth Morgan Stancil III, was found sleeping on a Florida beach and arrested .",c0340e53445e1d38aaf9a2681c2ae2e950a98860
"(CNN)Irish betting company Paddy Power is backtracking after tweeting that ""Newcastle have suffered more Kop beatings over the last 20 years than an unarmed African-American male."" The tweet, a pun on the name of the famous home end at Liverpool Football Club, alluded to recent controversial incidents in the United States in which unarmed African-American men have been killed by police. Paddy Power -- well-known for its use of publicity stunts -- used it to link to a piece showing statistics for games between Liverpool and Newcastle United ahead of their English Premier League match on Monday. A Paddy Power spokesman told CNN before Liverpool's 2-0 victory at Anfield: ""It was a joke, and no offense was meant."" The tweet has since been deleted, but its removal -- along with the statement -- did little to placate social media users who condemned the organization, with some calling for the person who wrote the tweet to be sacked. In January, Paddy Power attracted headlines after backing David Ginola's failed candidacy for the presidency of world football's governing body. The former Paris Saint-Germain and Tottenham player could not persuade enough FIFA football associations to back his bid. He needed five to have any chance of unseating Sepp Blatter. Paddy Power started the funding for the candidacy, but its penchant for publicity stunts quickly led many people to dismiss Ginola's bid as another attempt to grab headlines. Paddy Power, the son of one the company's founders and its marketing spokesman, explained: ""We've been known for some mischievous activity around the world. This is not that. This is for real."" Last year, the company generated anger when it promised ""money back if he walks"" in relation to the trial of disgraced South African Paralympian Oscar Pistorius. Monday's win put Liverpool fifth in the table, four points behind defending champion Manchester City, which holds England's final European Champions League qualification spot with six games left to play this season. Young England forward Raheem Sterling, who has turned down a new contract, scored a fine solo goal in the first half, and midfielder Joe Allen's 70th-minute strike condemned 13th-placed Newcastle to a fifth successive league defeat. Newcastle, which had France international midfielder Moussa Sissoko sent off in the 83rd minute, has not won at Anfield since a 1-0 victory in the League Cup in November 1995.","Company known for use of publicity stunts .
Tweet contained pun on name of Liverpool's Kop stand .
It was used to link to Liverpool-Newcastle stats .
Social media backlash leads to apology .",f97442bee2acf684b1b8d5e653acea2307fc5dad
