id,title,context,question,answers
56bf1ae93aeaaa14008c951e,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",Who was the male singer who performed as a special guest during Super Bowl 50?,"{'text': ['Bruno Mars', 'Bruno Mars', 'Bruno Mars,'], 'answer_start': [245, 245, 245]}"
56bf1ae93aeaaa14008c951f,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",What ranking does the Super Bowl 50 halftime show have on the list of most watched TV broadcasts?,"{'text': ['third', 'third', 'third'], 'answer_start': [355, 355, 355]}"
56d2051ce7d4791d00902608,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",What station aired the Super Bowl?,"{'text': ['CBS', 'CBS', 'CBS'], 'answer_start': [0, 0, 0]}"
56d2051ce7d4791d00902609,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",How much money did a 1/2 minute commercial cost?,"{'text': ['$5 million', '$5 million', '$5 million'], 'answer_start': [67, 67, 67]}"
56d2051ce7d4791d0090260a,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",What band headlined half-time during Super Bowl 50?,"{'text': ['Coldplay', 'Coldplay', 'Coldplay'], 'answer_start': [194, 194, 194]}"
56d2051ce7d4791d0090260b,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",What two artists came out with Coldplay during the half-time show?,"{'text': ['Beyoncé and Bruno Mars', 'Beyoncé and Bruno Mars', 'Beyoncé and Bruno Mars'], 'answer_start': [233, 233, 233]}"
56d602631c85041400946ed8,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",Who broadcast the Super Bowl on TV?,"{'text': ['CBS', 'CBS', 'CBS'], 'answer_start': [0, 0, 0]}"
56d602631c85041400946eda,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",Who headlined the halftime show for Super Bowl 50?,"{'text': ['Coldplay', 'Coldplay', 'Coldplay'], 'answer_start': [194, 194, 194]}"
56d602631c85041400946edb,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",Who were special guests for the Super Bowl halftime show?,"{'text': ['Beyoncé and Bruno Mars', 'Beyoncé and Bruno Mars', 'Beyoncé and Bruno Mars'], 'answer_start': [233, 233, 233]}"
56d602631c85041400946edc,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",Which Super Bowl halftime show did Beyoncé headline?,"{'text': ['Super Bowl XLVII', 'Super Bowl XLVII', 'Super Bowl XLVII'], 'answer_start': [275, 275, 275]}"
56d98c53dc89441400fdb544,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",What was the cost for a half minute ad?,"{'text': ['$5 million', '$5 million', '$5 million for a 30-second'], 'answer_start': [67, 67, 67]}"
56d98c53dc89441400fdb545,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",Who lead the Super Bowl 50 halftime performance?,"{'text': ['Coldplay', 'Coldplay', 'Coldplay'], 'answer_start': [194, 194, 194]}"
56d98c53dc89441400fdb546,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",What other two famous performers were part of the Super Bowl 50 halftime?,"{'text': ['Beyoncé and Bruno Mars', 'Beyoncé and Bruno Mars', 'Beyoncé and Bruno Mars'], 'answer_start': [233, 233, 233]}"
56d98c53dc89441400fdb548,Super_Bowl_50,"CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.",What performer lead the Super Bowl XLVIII halftime show?,"{'text': ['Bruno Mars', 'Coldplay', 'Coldplay'], 'answer_start': [245, 194, 194]}"
56be53b8acb8001400a50314,Super_Bowl_50,"In early 2012, NFL Commissioner Roger Goodell stated that the league planned to make the 50th Super Bowl ""spectacular"" and that it would be ""an important game for us as a league"".",Who was the NFL Commissioner in early 2012?,"{'text': ['Roger Goodell', 'Roger Goodell', 'Goodell'], 'answer_start': [32, 32, 38]}"
56be53b8acb8001400a50315,Super_Bowl_50,"In early 2012, NFL Commissioner Roger Goodell stated that the league planned to make the 50th Super Bowl ""spectacular"" and that it would be ""an important game for us as a league"".",Which Super Bowl did Roger Goodell speak about?,"{'text': ['the 50th Super Bowl', 'the 50th', '50th'], 'answer_start': [85, 85, 89]}"
56be53b8acb8001400a50316,Super_Bowl_50,"In early 2012, NFL Commissioner Roger Goodell stated that the league planned to make the 50th Super Bowl ""spectacular"" and that it would be ""an important game for us as a league"".",In what year did Roger Goodell call Super Bowl 50 'an important game for us as a league'?,"{'text': ['2012', '2012', '2012'], 'answer_start': [9, 9, 9]}"
56beafca3aeaaa14008c9207,Super_Bowl_50,"In early 2012, NFL Commissioner Roger Goodell stated that the league planned to make the 50th Super Bowl ""spectacular"" and that it would be ""an important game for us as a league"".",Who is the Commissioner of the National Football League?,"{'text': ['Roger Goodell', 'Roger Goodell', 'Goodell'], 'answer_start': [32, 32, 38]}"
56beafca3aeaaa14008c9208,Super_Bowl_50,"In early 2012, NFL Commissioner Roger Goodell stated that the league planned to make the 50th Super Bowl ""spectacular"" and that it would be ""an important game for us as a league"".",When did he make the quoted remarks about Super Bowl 50?,"{'text': ['early 2012', 'In early 2012', '2012'], 'answer_start': [3, 0, 9]}"
56bf42f53aeaaa14008c95a3,Super_Bowl_50,"In early 2012, NFL Commissioner Roger Goodell stated that the league planned to make the 50th Super Bowl ""spectacular"" and that it would be ""an important game for us as a league"".",Who was the commissioner of the NFL in 2012? ,"{'text': ['Roger Goodell', 'Roger Goodell', 'Goodell'], 'answer_start': [32, 32, 38]}"
56d2053ae7d4791d00902610,Super_Bowl_50,"In early 2012, NFL Commissioner Roger Goodell stated that the league planned to make the 50th Super Bowl ""spectacular"" and that it would be ""an important game for us as a league"".",Who if the commissioner of the NFL?,"{'text': ['Roger Goodell', 'Roger Goodell', 'Goodell'], 'answer_start': [32, 32, 38]}"
56d6edd00d65d21400198250,Super_Bowl_50,"In early 2012, NFL Commissioner Roger Goodell stated that the league planned to make the 50th Super Bowl ""spectacular"" and that it would be ""an important game for us as a league"".",Who is the commissioner of the NFL?,"{'text': ['Roger Goodell', 'Roger Goodell', 'Goodell'], 'answer_start': [32, 32, 38]}"
56d6edd00d65d21400198251,Super_Bowl_50,"In early 2012, NFL Commissioner Roger Goodell stated that the league planned to make the 50th Super Bowl ""spectacular"" and that it would be ""an important game for us as a league"".","In early 2012, Goodell said that Super Bowl 50 would be what?","{'text': ['spectacular', 'an important game for us as a league', 'spectacular'], 'answer_start': [106, 141, 106]}"
56d98d0adc89441400fdb54e,Super_Bowl_50,"In early 2012, NFL Commissioner Roger Goodell stated that the league planned to make the 50th Super Bowl ""spectacular"" and that it would be ""an important game for us as a league"".",What one word did the NFL commissioner use to describe what Super Bowl 50 was intended to be?,"{'text': ['spectacular', 'spectacular', 'spectacular'], 'answer_start': [106, 106, 106]}"
56d98d0adc89441400fdb54f,Super_Bowl_50,"In early 2012, NFL Commissioner Roger Goodell stated that the league planned to make the 50th Super Bowl ""spectacular"" and that it would be ""an important game for us as a league"".","What year did Roger Goodell announce that Super Bowl 50 would be ""important""?","{'text': ['2012', '2012', '2012'], 'answer_start': [9, 9, 9]}"
56be5438acb8001400a5031a,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",Which Louisiana venue was one of three considered for Super Bowl 50?,"{'text': [""New Orleans' Mercedes-Benz Superdome"", ""New Orleans' Mercedes-Benz Superdome"", 'Mercedes-Benz Superdome'], 'answer_start': [56, 56, 69]}"
56be5438acb8001400a5031b,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",Which Florida venue was one of three considered for Super Bowl 50?,"{'text': [""Miami's Sun Life Stadium"", ""Miami's Sun Life Stadium"", 'Sun Life Stadium'], 'answer_start': [94, 94, 102]}"
56be5438acb8001400a5031c,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",Which California venue was one of three considered for Super Bowl 50?,"{'text': [""San Francisco Bay Area's Levi's Stadium"", ""San Francisco Bay Area's Levi's Stadium"", ""Levi's Stadium""], 'answer_start': [128, 128, 153]}"
56beb03c3aeaaa14008c920b,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",What venue in Miami was a candidate for the site of Super Bowl 50?,"{'text': ['Sun Life Stadium', 'Sun Life Stadium', 'Sun Life Stadium'], 'answer_start': [102, 102, 102]}"
56beb03c3aeaaa14008c920d,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",What site is located in the San Francisco Bay Area?,"{'text': [""Levi's Stadium"", ""Levi's Stadium"", ""Levi's Stadium""], 'answer_start': [153, 153, 153]}"
56bf3c633aeaaa14008c9580,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",What is the name of San Francisco's stadium when looked at as a possibility for Super Bowl 50?,"{'text': [""Levi's Stadium"", ""Levi's Stadium"", ""Levi's Stadium.""], 'answer_start': [153, 153, 153]}"
56bf3c633aeaaa14008c9581,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",What was the name of New Orleans' superdome at the time that Super Bowl 50 took place?,"{'text': ['Mercedes-Benz Superdome', 'Mercedes-Benz Superdome', 'Mercedes-Benz Superdome'], 'answer_start': [69, 69, 69]}"
56bf3c633aeaaa14008c9582,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",What was the given name of Miami's stadium at the time of Super Bowl 50?,"{'text': ['Sun Life Stadium', 'Sun Life Stadium', 'Sun Life Stadium'], 'answer_start': [102, 102, 102]}"
56d20564e7d4791d00902612,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",What three stadiums did the NFL decide between for the game?,"{'text': [""New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium"", ""New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium."", ""New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.""], 'answer_start': [56, 56, 56]}"
56d6ee6e0d65d21400198254,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",How many sites did the NFL narrow down Super Bowl 50's location to?,"{'text': ['three', 'three', 'three'], 'answer_start': [43, 43, 43]}"
56d6ee6e0d65d21400198255,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.","One of the sites, Merceds-Benz Superdome, is located where?","{'text': ['New Orleans', 'New Orleans', ""New Orleans'""], 'answer_start': [56, 56, 56]}"
56d6ee6e0d65d21400198256,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",What is the name of the stadium in Miami that was considered?,"{'text': ['Sun Life Stadium', 'Sun Life Stadium', 'Sun Life Stadium'], 'answer_start': [102, 102, 102]}"
56d6ee6e0d65d21400198257,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",What was the third city that was considered?,"{'text': ['San Francisco', 'San Francisco', ""San Francisco Bay Area's""], 'answer_start': [128, 128, 128]}"
56d6ee6e0d65d21400198258,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",What is the name of the stadium in San Francisco Bay Area?,"{'text': [""Levi's Stadium."", ""Levi's Stadium"", ""Levi's Stadium.""], 'answer_start': [153, 153, 153]}"
56d98db6dc89441400fdb552,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",What Florida stadium was considered for Super Bowl 50?,"{'text': ['Sun Life Stadium', 'Sun Life Stadium', 'Sun Life Stadium'], 'answer_start': [102, 102, 102]}"
56d98db6dc89441400fdb553,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",What New Orleans stadium was considered for Super Bowl 50?,"{'text': ['Mercedes-Benz Superdome', 'Mercedes-Benz Superdome', 'Mercedes-Benz Superdome,'], 'answer_start': [69, 69, 69]}"
56d98db6dc89441400fdb554,Super_Bowl_50,"The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.",What is the name of the stadium where Super Bowl 50 was played?,"{'text': [""Levi's Stadium."", ""Levi's Stadium"", ""Levi's Stadium.""], 'answer_start': [153, 153, 153]}"
56be54bdacb8001400a50322,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",When were the two finalists for hosting Super Bowl 50 announced?,"{'text': ['October 16, 2012', 'October 16, 2012,', 'October 16, 2012'], 'answer_start': [24, 24, 24]}"
56be54bdacb8001400a50323,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",How many times has the South Florida/Miami area hosted the Super Bowl?,"{'text': ['10', '10', '10'], 'answer_start': [168, 168, 168]}"
56be54bdacb8001400a50324,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",What was the most recent Super Bowl hosted in the South Florida/Miami area?,"{'text': ['Super Bowl XLIV', 'Super Bowl XLIV', '2010'], 'answer_start': [242, 242, 261]}"
56be54bdacb8001400a50325,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",When was the most recent Super Bowl hosted in the South Florida/Miami area?,"{'text': ['2010', '2010', '2010'], 'answer_start': [261, 261, 261]}"
56be54bdacb8001400a50326,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",When did the San Francisco Bay area last host the Super Bowl?,"{'text': ['1985', '1985', '1985'], 'answer_start': [309, 309, 309]}"
56beb0f43aeaaa14008c921b,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",What was the other finalist besides Levi's Stadium?,"{'text': ['Sun Life Stadium', 'Sun Life Stadium', 'Sun Life Stadium'], 'answer_start': [70, 70, 70]}"
56beb0f43aeaaa14008c921c,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",When were the finalists announced?,"{'text': ['October 16, 2012', 'October 16, 2012', 'October 16, 2012,'], 'answer_start': [24, 24, 24]}"
56beb0f43aeaaa14008c921d,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",In what venue did Super Bowl XIX take place?,"{'text': ['Stanford Stadium', 'Stanford Stadium', 'Stanford Stadium'], 'answer_start': [340, 340, 340]}"
56beb0f43aeaaa14008c921e,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",On what date did the Florida legislature decide against the plan to renovate the Miami stadium?,"{'text': ['May 3, 2013', 'May 3, 2013', 'May 3, 2013'], 'answer_start': [491, 491, 491]}"
56beb0f43aeaaa14008c921f,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",In what year was the Super Bowl last held in the Miami/South Florida area?,"{'text': ['2010', '2010', '2010'], 'answer_start': [261, 261, 261]}"
56bf21b43aeaaa14008c9525,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",How many times has a Super Bowl taken place at Miami's Sun Life Stadium?,"{'text': ['two', '10', '10'], 'answer_start': [51, 168, 168]}"
56bf21b43aeaaa14008c9526,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",What was the last Super Bowl that took place at Sun Life Stadium in Miami? ,"{'text': ['Super Bowl XLIV', 'Super Bowl XLIV', '2010'], 'answer_start': [242, 242, 261]}"
56bf21b43aeaaa14008c9528,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.","In 2012, how many stadiums were named as finalists for hosting Super Bowl 50 before the final stadium was chosen?","{'text': ['two', 'two', 'two'], 'answer_start': [51, 51, 51]}"
56bf21b43aeaaa14008c9529,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",What was the entity that stepped in and caused Miami's Sun Life Stadium to no longer be in the running to host Super Bowl 50?,"{'text': ['Florida legislature', 'the Florida legislature', 'Florida legislature'], 'answer_start': [508, 504, 508]}"
56d6ef6a0d65d21400198260,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.","Prior to this consideration, when did San Francisco last host a Super Bowl?","{'text': ['1985', '1985', '1985'], 'answer_start': [309, 309, 309]}"
56d6ef6a0d65d21400198262,Super_Bowl_50,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.",What other city has hosted the Super Bowl ten times?,"{'text': ['New Orleans', 'New Orleans', 'New Orleans'], 'answer_start': [197, 197, 197]}"
